64 18 40
../_Textures/StartMap/Tileset_Ground2.png 10 11
0.000000 0.000000 0.000000 0.000000
0.300000 0.727273 0.400000 0.818182
0.300000 0.727273 0.400000 0.818182
0.300000 0.727273 0.400000 0.818182
0.300000 0.727273 0.400000 0.818182
0.300000 0.727273 0.400000 0.818182
0.300000 0.727273 0.400000 0.818182
0.300000 0.727273 0.400000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.800000 0.818182 0.900000 0.909091
0.800000 0.818182 0.900000 0.909091
0.800000 0.818182 0.900000 0.909091
0.000000 0.000000 0.000000 0.000000
0.800000 0.818182 0.900000 0.909091
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.300000 0.727273 0.400000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.800000 0.818182 0.900000 0.909091
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.300000 0.727273 0.400000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.800000 0.818182 0.900000 0.909091
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.800000 0.818182 0.900000 0.909091
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.800000 0.818182 0.900000 0.909091
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.300000 0.727273 0.400000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.818182 0.200000 0.909091
0.100000 0.818182 0.200000 0.909091
0.800000 0.818182 0.900000 0.909091
0.800000 0.818182 0.900000 0.909091
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.200000 0.818182 0.300000 0.909091
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.818182 0.200000 0.909091
0.100000 0.818182 0.200000 0.909091
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.818182 0.200000 0.909091
0.100000 0.818182 0.200000 0.909091
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.200000 0.818182 0.300000 0.909091
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.727273 0.200000 0.818182
0.100000 0.818182 0.200000 0.909091
0.100000 0.818182 0.200000 0.909091
0.100000 0.818182 0.200000 0.909091
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000
